"Wo.dim","Lo.dim","alpha","kappa","beta","a","b","c","d"
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.90925442057094,-0.240002326806664,2.41281566083865,-1.95850304146426,-1.41898439741623,-4.1893980198579,-0.201856206481638,1.05649081848027,-1.94088056850711
2.04428292159827,-0.363208848821576,-0.592864680498466,-0.825296017091287,0.965176656974676,-4.41928305537187,-0.441070546151463,0.581704935518019,-1.33177702818731
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29382509360307,-0.5,-3.31403737783547,10.8597894648815,9.12238164588149,-3.65186645207698,-0.102866761830626,-5.10460967502257,4.40210751310623
5.91281939161587,-0.05,-0.399668360851872,-7.26232436942697,-5.60385310233742,-8.23270879386012,-0.278675972863542,3.14409742933836,-5.14746888864779
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
5.31370444357897,-0.05,-0.749202740366937,-6.62814525966081,-5.79976989954791,-9.79446494062623,-1.28162976642359,0.923763462559817,-5.64749544406336
0.356351693979265,-0.5,14.4653448848476,9.70960531089756,7.07900091239087,-5.10633759207036,-0.68291252394612,-2.39480303086246,2.71789207323813
1.75704338383392,-0.05,-0.807909464079033,2.9950486671626,1.72272249382764,-4.11848628718117,-1.2727637961852,-2.94109495217841,-0.269287843050519
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
6.1200460297959,-0.333785380712442,-0.217125163150513,-6.80767651876343,-5.89409005609781,-8.44150358993725,-0.464587941805326,2.88065527314852,-5.28032347438762
4.82202927190631,-0.268026282101364,0.377150105472077,-7.05758587663317,-4.10552477477374,-9.41295625468209,0.0147383704155776,2.43546931663818,-4.32478426879823
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.17428988796157,-0.05,1.85028439463885,-2.48206506535102,-1.80317271019042,-6.83315479160764,-1.27580718787967,-0.700443926169605,-2.98086129024214
NA,NA,NA,NA,NA,NA,NA,NA,NA
6.53262246512668,-0.05,-1.10901005344366,-8.45526159779576,-7.63242477027143,-11.2825819274718,-1.149809863187,1.8210536103229,-6.76797629424849
4.40617031265704,-0.160307877836051,-0.862194565236784,-9.69923229176916,-3.19446598624842,-13.6969267123328,-0.587204333600336,0.722468940504934,-5.53394136743211
NA,NA,NA,NA,NA,NA,NA,NA,NA
5.00124527746664,-0.336489876019463,0.0498697917620168,-5.61887295736769,-4.64723934157619,-7.33000264777055,-0.194579537402608,2.58664789535564,-4.14385818311129
1.48633302935905,-0.5,1.19183273481388,-1.87672241888006,2.22166788625747,-6.14248244231464,0.286567691158899,1.54867653059941,-0.730863292057012
7.29975423328282,-0.367524511102452,-1.92264683676069,-9.39100715761979,-7.56236419750262,-11.9540554659657,-0.406028247507165,3.28784517796102,-6.64068181125129
0.329479462927347,-0.05,10.9463978885975,5.79470021730007,2.81424633242969,-4.94365121100011,-1.39931244279441,-2.77491008975702,0.623552945812022
2.62870857944983,-0.05,0.20571621242518,-3.11062078410836,-2.04351404289522,-7.22926431305547,-1.29203267577605,-1.00806206581053,-3.15606564306746
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
8.30839971210443,-0.05,-1.57894167042483,-11.499396628641,-8.73812050562234,-12.9507186846147,-0.291502507799887,4.31159273911929,-7.65574442394616
2.57304123594451,-0.05,1.7883924694889,-1.29786764267113,-2.16506667708183,-4.86159276890705,-0.996113677064816,-0.211924580485862,-2.2459551433144
1.13579455185515,-0.5,1.39822524017939,-4.90648407298499,-3.88596320263855,-3.46882454726252,-0.486415649762469,0.860427260937542,-3.78914537022862
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
3.78203042400282,-0.24384604198401,0.326874944881501,-8.11417426314857,-6.26077824972152,-6.15703113344378,0.569829769250577,1.76551526376674,-4.38692618108127
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.81978019771907,-0.484728979529697,-1.88355230933043,0.349375724786014,2.65837317225145,-4.15281010929696,0.0419241971609858,0.535744112313125,-0.188862377313876
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.14602342650634,-0.05,-4.10821857168585,5.13893559022353,5.93200573719965,-3.47905515612985,-0.929851551036861,-2.48371472907456,1.1082443295102
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.943052741546147,-0.05,4.39907425311703,-1.82314051798009,1.12772053333549,-8.33126602807669,-1.28091325779896,-2.20230778638529,-2.24081884886847
NA,NA,NA,NA,NA,NA,NA,NA,NA
-6.86118165668549,-0.125186141991557,4.92319356765417,-6.13449149466231,-0.601663147866095,2.11118165268,-1.1692342466021,-0.992405303572197,-4.15545774959855
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.89731892695005,-0.05,0.885154706808371,-1.73377303565188,-2.40649730752264,-5.23861207084311,-1.33510454670262,-0.404591668393197,-3.01910458408235
