"Wo.dim","Lo.dim","alpha","kappa","beta","a","b","c","d"
0.698235576471938,-0.05,2.16320869203088,3.00880721222342,1.65488424018337,-5.44823563975729,-1.41418626052999,-2.83259057300956,-0.351128287381755
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.32807615689966,-0.05,-3.5051577421275,7.54264733978865,6.81003152563853,-3.67724934987777,-0.889963150501366,-4.47726174254397,2.34806020242656
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0942124074318455,-0.05,2.57738490559574,0.00471949299754546,0.319089121090521,-4.65578759940597,-1.28873806393572,-1.92862702783004,-1.69090641505885
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.56447599335896,-0.24177183108013,0.0109417268972683,-3.22361239584605,-0.593349715849777,-6.31447599503029,-0.442336839653177,-0.330285527374327,-2.48376268371017
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.88405812316827,-0.138213377115734,-1.25355575920567,1.54637631358429,1.30552259425348,-4.2342822762923,-1.48399365766766,-1.50615477218546,-1.2536529315913
2.57395547172991,-0.5,-6.19042895431212,-0.987279535270329,2.07838884517655,-4.92941917624564,-0.688464193031963,-1.07966621306565,-1.31672306793172
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.402347137838239,-0.220465993114455,-6.64286526959847,0.631114488182482,-3.2028627369721,-5.0584582501861,-1.26716765470112,-12.6558712805412,-0.223522052810861
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.322596406104546,-0.156357457922006,-0.978072515244338,0.345087392642605,-3.7084380359636,-4.82516871043978,-0.86114953346536,-7.73775462681455,-2.0787200032246
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.39185081732064,-0.05,-1.39810700624931,-0.306699201008028,0.288519239515377,-4.76511613536793,-1.34886824984964,-1.14380568968381,-2.1691498313306
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
7.15157032473374,-0.324179600136722,-2.76115857612752,-10.1456186890587,-7.39188147307277,-11.8138217247376,-0.141673682090719,3.24575055066479,-6.55000794316905
4.74537943740359,-0.05,-4.61935615285023,-10.2864428598136,-2.21722394275086,-14.0361358374029,-1.29040440869612,-1.19778905160662,-6.06811544009901
1.41614459968745,-0.218949530503084,-7.85374097760796,-0.426494189010359,4.36319005585444,-3.79114488208182,-0.256457464612701,-2.27887585985929,-0.0853594230687161
1.68347029929405,-0.05,-4.23223742840048,8.0707416292959,5.80162572009844,-4.0439900891162,-1.32124766802284,-5.06012662578862,2.05366215450027
