"Wo.dim","Lo.dim","alpha","kappa","beta","a","b","c","d"
NA,NA,NA,NA,NA,NA,NA,NA,NA
4.80442730001303,-0.05,-1.88804577477626,-4.6399764419945,-3.96084899662594,-7.155077314567,-1.2446381349159,0.831660219150464,-4.36368667172657
0.624948655574151,-0.221213160240536,-4.53483191180978,-2.19669989404653,-0.594782320853909,-2.96756395134091,0.161352453382673,-2.48158316355683,-3.41613967830294
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.04027677032224,-0.05,15.4083587988411,0.972244563462341,-30,-4.43340364266737,-1.72487470550855,-18.0872634063479,3.69841813903031
0.264903226073054,-0.286579388285312,13.2147876335268,9.97886584102537,7.62746669386443,-5.01514022017155,-0.572736399677401,-3.23508258700635,3.09003493249614
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.35023364107491,-0.309343487688126,-2.67400676698081,8.53887083295862,6.41960858880833,-3.68831650053105,-0.66603221792948,-4.80469230044434,3.16130250620506
0.327361762214876,-0.365410583314969,-1.19398856705698,10.4390413630482,9.37159307457182,-5.07736077556705,-0.831736918243518,-6.1337777830191,4.08386725369623
1.26033658816346,-0.5,-28.8370930258496,1.94767519286324,17.3613885633788,-3.91987267274347,-0.422930752921732,-9.65292326995287,3.65208634161184
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.310166745336765,-0.5,-2.04466426971596,9.01924738903594,10.9436123250452,-5.06017890066196,-0.556733171493261,-5.35412940330222,3.90238576551646
2.23621747371477,-0.5,7.09445018907292,1.18153908443202,-6.23269408002352,-4.55912367086464,-0.69943519429638,-6.5092839471639,1.1183517025919
7.45159068922748,-0.372290068990147,-3.16166407966234,-9.68329507756668,-6.7935306543371,-12.1082371035557,-0.381237306235661,3.26279729643452,-6.55194446706533
NA,NA,NA,NA,NA,NA,NA,NA,NA
3.53475074537771,-0.05,-0.228861251581794,-4.9891786463738,-3.08687996083878,-8.17960315853335,-1.17497144150263,0.272207083837999,-4.11897104042888
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.60570815664793,-0.205464600712964,-4.0231711651654,1.05504502425732,2.94810630651919,-4.00502016481054,-0.827645151785763,-1.75175364588156,-0.453392259362148
2.67425453558421,-0.477374154091756,-24.0250355578082,-4.88922798635509,11.7529341556482,-7.42424545410243,-0.410025999408331,-9.27839992650655,0.498984265680537
NA,NA,NA,NA,NA,NA,NA,NA,NA
4.39971238138664,-0.307494885517282,-0.80952663472807,-9.85939261992557,-3.39558700215421,-13.6904687814058,-0.582955674931796,0.624538037271637,-5.46552522305948
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.423626517171326,-0.5,-4.81959255279825,7.62052201102773,9.93125542345846,-5.16769447283574,-0.839564350410336,-5.93997423698233,2.99967291362776
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
4.29326988744162,-0.234849098654433,-1.19074042094258,-4.07935420109023,-3.30271547714483,-6.63214812719899,-1.00157334796753,0.774234464267692,-3.78371572422322
6.55149550434788,-0.335374919254177,-6.78833093382477,-8.71490265572017,-4.92962423046978,-10.9603282975903,-0.636524809016462,0.521906323488322,-5.48288462106699
7.25308940123902,-0.5,-3.68202944651123,-9.06408930177537,-6.23094893633763,-11.8666606481729,-0.759859825059677,2.84124570269758,-6.48566212600688
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.954737421612242,-0.5,-5.03086409275747,-0.0115441500107192,4.65450723970578,-5.71201385628707,-0.653050977491957,-3.3449742397502,-0.267321534639382
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.97834501301864,-0.05,-1.71523725300208,-3.20962343455417,-2.21728422529248,-7.6733391115399,-1.87608006308934,-2.38715158732833,-3.52595544163381
3.457972386572,-0.5,-4.8373936147598,-3.32303323421815,0.312671306519091,-5.82715309266442,-0.0953695827338795,0.443959432371451,-1.82616248507764
3.80062435882192,-0.05,0.145186555569046,-3.94719316014345,-4.4756879207796,-6.17011946765201,-1.21581335505373,-0.514646906739528,-3.72597906326216
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
4.53870631798207,-0.336261588932665,-1.49390772556227,-4.86381295815581,-3.52836820352651,-6.89960021835274,-0.651565194990393,1.86193072005247,-4.01224251163115
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.263773718490348,-0.265101135314864,-0.228462449084924,-5.17331400206719,-1.96441727774835,-2.61685361334337,0.168756956055851,0.713196937225395,-2.68115348100465
4.16579557340083,-0.5,-0.333707369178919,-9.9722126396721,-3.62964864797201,-13.456551990207,-0.119147634357425,0.887458190593556,-5.13095383888777
3.8373229276814,-0.05,2.87854927101832,-5.76054171459532,-9.53370372856365,-8.48967863110451,-1.78993602418583,-2.69965580286825,-4.37764070873477
1.66421169433834,-0.05,2.51728453348075,-1.94114007918597,-3.84838041591332,-6.3225354607791,-1.50344965632463,-2.74046201793367,-2.28650022818345
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
7.4247443086648,-0.5,-3.54950145005406,-9.63532729781091,-6.51429425190272,-12.0809640612063,-0.385894897355017,3.12268301028367,-6.38843469899974
1.34210186220322,-0.178372155950803,-3.1611296345333,9.82079145386334,7.63330843068461,-3.69682015871657,-1.02254875494006,-5.01000944140771,3.13978569244894
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
7.42337352095167,-0.5,-3.02812130757816,-9.34276747596417,-6.989747065917,-12.0871259899388,-0.818331366717219,2.82439801313328,-6.82399559287824
6.96932241455833,-0.390957152749935,-3.01066569085712,-9.81640983043856,-7.01698736074788,-11.6141887328339,-0.192842865535514,2.91688647089398,-6.23862425958259
-0.550847866175592,-0.276229036063068,0.430971746138757,-5.67995210479059,-1.47274489675454,-4.19915218717031,-0.626723751578726,-0.544391845181698,-3.61458843746628
0.49972917834128,-0.05,1.80736835177085,-0.0643440043993458,-0.333698065291377,-2.81456471396671,-1.59696229296203,-0.74933421317506,-2.46421090457755
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
6.33918094500412,-0.334789745818972,-4.43682227618139,-7.11650013763548,-5.65601814950072,-10.8072349617006,-1.02500790463725,1.1313081988167,-6.81295405471463
NA,NA,NA,NA,NA,NA,NA,NA,NA
6.76930326775052,-0.373421081056165,-4.06817145271981,-7.66603467134321,-6.08219526201097,-11.2991344444244,-1.0917685750614,1.33977229388186,-7.08975081429719
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.79867028777413,-0.05,-0.113168817206852,-3.61995220428922,-2.96846626208029,-7.45582555344743,-1.32801474882203,-0.892649185037787,-3.61520242796573
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.50716400619486,-0.05,-0.778855988896257,8.39828789163233,2.72985224620376,-3.85415533016759,-1.4391631293787,-2.53939908791665,1.32899477446347
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
2.91975649551569,-0.05,4.25588863864082,-2.3163645524198,-8.3107288234965,-5.24493386965949,-1.5730026881018,-4.59754801155141,-1.75872890496072
2.00216875318552,-0.5,-3.0428150475293,-0.67884088757169,2.36769037729447,-4.37716858138874,-0.370741520957588,0.000600529923528487,-0.781760808636418
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.985198756399869,-0.05,1.68414727950059,-2.45121093525486,-1.84902658601963,-5.66880638372338,-1.139739537583,-1.40072034495163,-2.48222895716874
